"no","name","code","type","address","lng","lat","sigudong"
202,"이슈스튜디오",25,"수질오염","서울특별시 동작구 신대방동 361-37번지 1층 ",126.923940297308,37.4982551922457,"서울특별시 동작구 신대방동"
203,"최방사선과",25,"수질오염","서울특별시 동작구 신대방동 586-2번지 ",126.909227164245,37.4917706202507,"서울특별시 동작구 신대방동"
204,"수협노량진수산(주)",22,"수질오염","서울특별시 동작구 노량진동 13-6번지 ",126.936837310764,37.5146202672835,"서울특별시 동작구 노량진동"
205,"중앙대학교",22,"수질오염","서울특별시 동작구 흑석동 221번지 ",126.956390085977,37.5043966657485,"서울특별시 동작구 흑석동"
206,"중앙대학교",21,"대기오염","서울특별시 동작구 흑석동 221번지 ",126.956390085977,37.5043966657485,"서울특별시 동작구 흑석동"
207,"금양자동차공업사",22,"수질오염","서울특별시 동작구 상도동 56-157번지 ",126.953365825901,37.4995940509505,"서울특별시 동작구 상도동"
208,"(주)창원현대에너지 동작지점 금성주유소",22,"수질오염","서울특별시 동작구 상도동 103-1번지 ",126.961394509364,37.4948974778528,"서울특별시 동작구 상도동"
209,"동성자동차세차장",22,"수질오염","서울특별시 동작구 사당동 181-362번지 ",126.962888015052,37.4923173821603,"서울특별시 동작구 사당동"
210,"중앙대학교",22,"수질오염","서울특별시 동작구 흑석동 221번지 ",126.956390085977,37.5043966657485,"서울특별시 동작구 흑석동"
211,"동작소방서",22,"수질오염","서울특별시 동작구 신대방동 460-19번지 ",126.916773711571,37.4947236414312,"서울특별시 동작구 신대방동"
212,"부광약품(주)",22,"수질오염","서울특별시 동작구 대방동 398-6번지 ",126.922311248592,37.5002499506112,"서울특별시 동작구 대방동"
213,"서경손세차장",22,"수질오염","서울특별시 동작구 신대방동 687-13번지 ",126.908325185509,37.4879461385853,"서울특별시 동작구 신대방동"
214,"고려의원",25,"수질오염","서울특별시 동작구 노량진동 123-11번지 ",126.94461490147,37.511208463949,"서울특별시 동작구 노량진동"
215,"스코피노량진점",25,"수질오염","서울특별시 동작구 노량진동 50-2번지 1층 ",126.940480244413,37.5121240355936,"서울특별시 동작구 노량진동"
216,"경동자동차공업사",22,"수질오염","서울특별시 동작구 대방동 405-14번지 ",126.927614184452,37.4995118812146,"서울특별시 동작구 대방동"
217,"동일석유(주)동주충전소",22,"수질오염","서울특별시 동작구 대방동 334번지 ",126.928840448514,37.4994681165422,"서울특별시 동작구 대방동"
218,"신성부식공예사",22,"수질오염","서울특별시 동작구 대방동 20-38번지 ",126.931828317495,37.5098468460779,"서울특별시 동작구 대방동"
219,"사랑을나누는의원",25,"수질오염","서울특별시 동작구 노량진동 325번지 ",126.945123370196,37.5074254730822,"서울특별시 동작구 노량진동"
220,"주식회사 서우유통에너지",22,"수질오염","서울특별시 동작구 노량진동 267-6번지 ",126.934653309925,37.5128509492034,"서울특별시 동작구 노량진동"
221,"대방동청소차고",22,"수질오염","서울특별시 동작구 대방동 67-1번지 ",126.930927452442,37.5138842628831,"서울특별시 동작구 대방동"
222,"공군항공안전단",22,"수질오염","서울특별시 동작구 대방동 12-1번지 ",126.931456300132,37.506772853301,"서울특별시 동작구 대방동"
223,"주식회사 서우유통에너지",22,"수질오염","서울특별시 동작구 노량진동 267-6번지 ",126.934653309925,37.5128509492034,"서울특별시 동작구 노량진동"
224,"경동자동차공업사",22,"수질오염","서울특별시 동작구 대방동 405-14번지 ",126.927614184452,37.4995118812146,"서울특별시 동작구 대방동"
225,"중앙대학교병원",22,"수질오염","서울특별시 동작구 흑석동 224-1번지 중앙대학교병원 ",126.96086256289,37.5070485389922,"서울특별시 동작구 흑석동"
226,"원동물병원",25,"수질오염","서울특별시 동작구 사당동 224-24번지 ",126.968518833551,37.4858869927255,"서울특별시 동작구 사당동"
227,"연세샘가정의원",25,"수질오염","서울특별시 동작구 사당동 246-8번지 2층 ",126.969615464772,37.4850953836343,"서울특별시 동작구 사당동"
228,"남성의원",25,"수질오염","서울특별시 동작구 사당동 252-17번지 서림빌딩 3층 ",126.972369724392,37.4846336623299,"서울특별시 동작구 사당동"
229,"박태군내과의원",25,"수질오염","서울특별시 동작구 사당동 318-74번지 ",126.97359512447,37.4827461493381,"서울특별시 동작구 사당동"
230,"수협노량진수산(주)",22,"수질오염","서울특별시 동작구 노량진동 13-6번지 ",126.936837310764,37.5146202672835,"서울특별시 동작구 노량진동"
231,"서울특별시동작구청",21,"대기오염","서울특별시 동작구 노량진동 47-2번지 ",126.939428790239,37.5122679320541,"서울특별시 동작구 노량진동"
232,"동작문화복지센터",21,"대기오염","서울특별시 동작구 상도동 176-3번지 ",126.941137453196,37.5044238378486,"서울특별시 동작구 상도동"
233,"(주)유한양행",21,"대기오염","서울특별시 동작구 대방동 49-6번지 ",126.933125339607,37.5127028699478,"서울특별시 동작구 대방동"
234,"현대자동차(주)남부사업소",21,"대기오염","서울특별시 동작구 대방동 70-1번지 ",126.932762457264,37.5139965055722,"서울특별시 동작구 대방동"
235,"현대자동차(주)남부서비스센터",25,"수질오염","서울특별시 동작구 대방동 70-1번지 ",126.932762457264,37.5139965055722,"서울특별시 동작구 대방동"
236,"경유산업(주)",21,"대기오염","서울특별시 동작구 사당동 136-1번지 ",126.981606816979,37.4868759086355,"서울특별시 동작구 사당동"
237,"흑석체육센터",21,"대기오염","서울특별시 동작구 흑석동 116-1번지 ",126.963469981269,37.5100549458226,"서울특별시 동작구 흑석동"
238,"상도건영아파트",21,"대기오염","서울특별시 동작구 상도동 414번지 ",126.949774021816,37.5071679625468,"서울특별시 동작구 상도동"
239,"삼익사우나",21,"대기오염","서울특별시 동작구 노량진동 330번지 ",126.945132342442,37.5109285831918,"서울특별시 동작구 노량진동"
240,"서울특별시여성가족재단",21,"대기오염","서울특별시 동작구 대방동 345-1번지 ",126.927142978899,37.5115785724822,"서울특별시 동작구 대방동"
241,"대방대림아파트",21,"대기오염","서울특별시 동작구 대방동 501번지 ",126.924711747263,37.5072946636747,"서울특별시 동작구 대방동"
242,"동작문화복지센터",21,"대기오염","서울특별시 동작구 상도동 176-3번지 ",126.941137453196,37.5044238378486,"서울특별시 동작구 상도동"
243,"숭실대학교",22,"수질오염","서울특별시 동작구 상도동 1-1번지 ",126.952140487742,37.5074192442178,"서울특별시 동작구 상도동"
244,"원일세차장",22,"수질오염","서울특별시 동작구 사당동 164-56번지 ",126.974833027259,37.4872194757009,"서울특별시 동작구 사당동"
245,"현대오일뱅크(주)직영 현대Self주유소",22,"수질오염","서울특별시 동작구 사당동 1007-47번지 ",126.981539562843,37.4831086017897,"서울특별시 동작구 사당동"
246,"한빛연세내과",25,"수질오염","서울특별시 동작구 상도동 248-17번지 ",126.932545170417,37.5000455823822,"서울특별시 동작구 상도동"
247,"고성원내과",25,"수질오염","서울특별시 동작구 사당동 318-8번지 ",126.974985089259,37.4828637631325,"서울특별시 동작구 사당동"
248,"전문건설공제조합",21,"대기오염","서울특별시 동작구 신대방동 395-70번지 ",126.924258618886,37.4920026808139,"서울특별시 동작구 신대방동"
249,"(주)아스타아이비에스보라매나산스위트",21,"대기오염","서울특별시 동작구 신대방동 395-68번지 ",126.92395192537,37.4906911578535,"서울특별시 동작구 신대방동"
250,"숭실대학교",21,"대기오염","서울특별시 동작구 상도동 511번지 ",126.957221973361,37.4963542299484,"서울특별시 동작구 상도동"
251,"수협노량진수산(주)",22,"수질오염","서울특별시 동작구 노량진동 13-6번지 ",126.936837310764,37.5146202672835,"서울특별시 동작구 노량진동"
252,"숭실대학교",22,"수질오염","서울특별시 동작구 상도동 1-1번지 ",126.952140487742,37.5074192442178,"서울특별시 동작구 상도동"
253,"서울특별시보라매병원",22,"수질오염","서울특별시 동작구 신대방동 425번지 서울특별시보라매병원 ",126.924296071002,37.4937720122796,"서울특별시 동작구 신대방동"
254,"서울특별시보라매병원",22,"수질오염","서울특별시 동작구 신대방동 425번지 서울특별시보라매병원 ",126.924296071002,37.4937720122796,"서울특별시 동작구 신대방동"
255,"서울특별시보라매병원",22,"수질오염","서울특별시 동작구 신대방동 425번지 서울특별시보라매병원 ",126.924296071002,37.4937720122796,"서울특별시 동작구 신대방동"
256,"주식회사 서우유통에너지",22,"수질오염","서울특별시 동작구 노량진동 267-6번지 ",126.934653309925,37.5128509492034,"서울특별시 동작구 노량진동"
257,"대성산업(주)노량진주유소",22,"수질오염","서울특별시 동작구 노량진동 148-8번지 ",126.944908144227,37.5135744577067,"서울특별시 동작구 노량진동"
258,"(주)농심",21,"대기오염","서울특별시 동작구 신대방동 370-1번지 ",126.919418721571,37.4966948952943,"서울특별시 동작구 신대방동"
260,"SK네트웍스(주)21세기주유소",22,"수질오염","서울특별시 동작구 신대방동 686-44번지 ",126.905644282746,37.4871208672869,"서울특별시 동작구 신대방동"
261,"만도자동차공업사",22,"수질오염","서울특별시 동작구 신대방동 692-54번지 ",126.911979493185,37.4876009484357,"서울특별시 동작구 신대방동"
262,"동작구민체육센터",21,"대기오염","서울특별시 동작구 신대방동 460-1번지 ",126.916773711571,37.4947236414312,"서울특별시 동작구 신대방동"
263,"대방자동차공업사",22,"수질오염","서울특별시 동작구 상도동 363-195번지 ",126.93621302871,37.5056042111349,"서울특별시 동작구 상도동"
264,"매일주유소",22,"수질오염","서울특별시 동작구 상도동 190-1번지 ",126.935083627569,37.5027351552813,"서울특별시 동작구 상도동"
265,"한일종합카센타",22,"수질오염","서울특별시 동작구 상도동 190-8번지 ",126.934894047614,37.5018635983107,"서울특별시 동작구 상도동"
266,"서울특별시보라매병원",22,"수질오염","서울특별시 동작구 신대방동 425번지 서울특별시보라매병원 ",126.924296071002,37.4937720122796,"서울특별시 동작구 신대방동"
267,"범한택시여객자동차(주)",22,"수질오염","서울특별시 동작구 대방동 397-2번지 ",126.923910544076,37.5000496167302,"서울특별시 동작구 대방동"
268,"범한택시여객자동차(주)",21,"대기오염","서울특별시 동작구 대방동 397-2번지 ",126.923910544076,37.5000496167302,"서울특별시 동작구 대방동"
269,"현대그린공업사",22,"수질오염","서울특별시 동작구 대방동 17-16번지 ",126.932359310322,37.5095069320436,"서울특별시 동작구 대방동"
270,"의료법인 덕수의료재단 보라매요양병원",22,"수질오염","서울특별시 동작구 대방동 417-3번지 ",126.920694223759,37.4988138439109,"서울특별시 동작구 대방동"
271,"상도3동마을버스",22,"수질오염","서울특별시 동작구 상도동 283-72번지 ",126.936253625711,37.493903678804,"서울특별시 동작구 상도동"
272,"상도남부점",22,"수질오염","서울특별시 동작구 상도동 29-4번지 ",126.943889058009,37.5050652510682,"서울특별시 동작구 상도동"
273,"현대자동차정비공업사",22,"수질오염","서울특별시 동작구 사당동 85-3번지 ",126.982033267274,37.4894415943216,"서울특별시 동작구 사당동"
